0.002,0.055092896870070,0.000015936127830
0.004,0.076938876193418,0.000063490042550
0.006,0.093472519108911,0.000142282326652
0.008,0.107261282403097,0.000251936593934
0.01,0.119405905918659,0.000392079469323
0.012,0.130175890488776,0.000562340568821
0.014,0.139911927567705,0.000762352479572
0.016,0.148857416281585,0.000991750740049
0.018,0.157186671531802,0.001250173820354
0.02,0.164935653934952,0.001537263102644
0.022,0.172190578003118,0.001852662861668
0.024,0.179039276332780,0.002196020245427
0.026,0.185535702615064,0.002566985255943
0.028,0.191690733452618,0.002965210730152
0.03,0.197540565315317,0.003390352320903
0.032,0.203134077522146,0.003842068478078
0.034,0.208488990668684,0.004320020429821
0.036,0.213611480465301,0.004823872163885
0.038,0.218520732455146,0.005353290409087
0.04,0.223250319807311,0.005907944616874
0.042,0.227802854208117,0.006487506943007
0.044,0.232183628551027,0.007091652229345
0.046,0.236404279001651,0.007720057985750
0.048,0.240490736872276,0.008372404372089
0.05,0.244438130968297,0.009048374180360
0.052,0.248251771324067,0.009747652816908
0.054,0.251939363442203,0.010469928284765
0.056,0.255522404773026,0.011214891166084
0.058,0.258991915367762,0.011982234604691
0.06,0.262353427742349,0.012771654288727
0.062,0.265613818647578,0.013582848433413
0.064,0.268787386661155,0.014415517763906
0.066,0.271867091432939,0.015269365498263
0.068,0.274857255658844,0.016144097330511
0.07,0.277764585653448,0.017039421413817
0.072,0.280597638550765,0.017955048343756
0.074,0.283351670722467,0.018890691141691
0.076,0.286029955459800,0.019846065238243
0.078,0.288639137031550,0.020820888456869
0.08,0.291183674028668,0.021814880997535
0.082,0.293660558072979,0.022827765420490
0.084,0.296072342215822,0.023859266630140
0.086,0.298425652207600,0.024909111859017
0.088,0.300721925324411,0.025977030651849
0.09,0.302959494131198,0.027062754849725
0.092,0.305140397962210,0.028166018574356
0.094,0.307271259296833,0.029286558212432
0.096,0.309351230606081,0.030424112400077
0.098,0.311379700363460,0.031578422007397
0.1,0.313358329803221,0.032749230123119
0.102,0.315293740921670,0.033936282039330
0.104,0.317183322324163,0.035139325236305
0.106,0.319027307205370,0.036358109367429
0.108,0.320827071156715,0.037592386244209
0.11,0.322589233166915,0.038841909821384
0.112,0.324309796933156,0.040106436182117
0.114,0.325989680546687,0.041385723523286
0.116,0.327630495291737,0.042679532140859
0.118,0.329237483739376,0.043987624415361
0.12,0.330806915820198,0.045309764797433
0.122,0.332339815031581,0.046645719793474
0.124,0.333838231362541,0.047995257951372
0.126,0.335305557905116,0.049358149846330
0.128,0.336739013398585,0.050734168066769
0.13,0.338139474225333,0.052123087200321
0.132,0.339509358965890,0.053524683819914
0.134,0.340850521002928,0.054938736469932
0.136,0.342160979217247,0.056365025652471
0.138,0.343441491060358,0.057803333813668
0.14,0.344694786687558,0.059253445330129
0.142,0.345921425124345,0.060715146495423
0.144,0.347120105993941,0.062188225506675
0.146,0.348291489350686,0.063672472451232
0.148,0.349438570129619,0.065167679293416
0.15,0.350560809988100,0.066673639861355
0.152,0.351657492221407,0.068190149833898
