1e-005,0.999984161544981
0.001,0.998395567028508
0.002,0.996883784206305
0.003,0.995395118570261
0.004,0.993924861197383
0.005,0.992470401200325
0.006,0.991029997035446
0.007,0.989602375469425
0.008,0.988186551382328
0.009,0.986781732330461
0.01,0.985387262427669
0.011,0.984002586827290
0.012,0.982627227971587
0.013,0.981260769014764
0.014,0.979902841847859
0.015,0.978553118199855
0.016,0.977211302866277
0.017,0.975877128451838
0.018,0.974550351217180
0.019,0.973230747747933
0.02,0.971918112247599
0.021,0.970612254311419
0.022,0.969312997076482
0.023,0.968020175669932
0.024,0.966733635896144
0.025,0.965453233117463
0.026,0.964178831293230
0.027,0.962910302149395
0.028,0.961647524456706
0.029,0.960390383399849
0.03,0.959138770023293
0.031,0.957892580742230
0.032,0.956651716909073
0.033,0.955416084427653
0.034,0.954185593408541
0.035,0.952960157860026
0.036,0.951739695410134
0.037,0.950524127055778
0.038,0.949313376935717
0.039,0.948107372124505
0.04,0.946906042444969
0.041,0.945709320297146
0.042,0.944517140501851
0.043,0.943329440157302
0.044,0.942146158507432
0.045,0.940967236820692
0.046,0.939792618278285
0.047,0.938622247870908
0.048,0.937456072303186
0.049,0.936294039905079
0.05,0.935136100549606
0.051,0.933982205576332
0.052,0.932832307720100
0.053,0.931686361044553
0.054,0.930544320880043
0.055,0.929406143765555
0.056,0.928271787394322
0.057,0.927141210562833
0.058,0.926014373122963
0.059,0.924891235936983
0.06,0.923771760835239
0.061,0.922655910576281
0.062,0.921543648809284
0.063,0.920434940038573
0.064,0.919329749590123
0.065,0.918228043579873
0.066,0.917129788883745
0.067,0.916034953109248
0.068,0.914943504568552
0.069,0.913855412252951
0.07,0.912770645808606
0.071,0.911689175513501
0.072,0.910610972255529
0.073,0.909536007511629
0.074,0.908464253327931
0.075,0.907395682300827
0.076,0.906330267558918
0.077,0.905267982745793
0.078,0.904208802003586
0.079,0.903152699957256
0.08,0.902099651699577
0.081,0.901049632776760
0.082,0.900002619174708
0.083,0.898958587305846
0.084,0.897917513996501
0.085,0.896879376474809
0.086,0.895844152359114
0.087,0.894811819646833
0.088,0.893782356703770
0.089,0.892755742253847
0.09,0.891731955369239
0.091,0.890710975460889
0.092,0.889692782269380
0.093,0.888677355856160
0.094,0.887664676595085
0.095,0.886654725164284
0.096,0.885647482538307
0.097,0.884642929980573
0.098,0.883641049036076
0.099,0.882641821524353
0.1,0.881645229532700
0.101,0.880651255409618
0.102,0.879659881758491
0.103,0.878671091431471
0.104,0.877684867523575
0.105,0.876701193366974
0.106,0.875720052525474
0.107,0.874741428789175
0.108,0.873765306169304
0.109,0.872791668893210
0.11,0.871820501399525
0.111,0.870851788333472
0.112,0.869885514542318
0.113,0.868921665070972
0.114,0.867960225157716
0.115,0.867001180230064
0.116,0.866044515900746
0.117,0.865090217963814
0.118,0.864138272390861
0.119,0.863188665327349
0.12,0.862241383089050
0.121,0.861296412158582
0.122,0.860353739182047
0.123,0.859413350965767
0.124,0.858475234473106
0.125,0.857539376821388
0.126,0.856605765278889
0.127,0.855674387261926
0.128,0.854745230332012
0.129,0.853818282193094
0.13,0.852893530688865
0.131,0.851970963800148
0.132,0.851050569642342
0.133,0.850132336462945
0.134,0.849216252639136
0.135,0.848302306675415
0.136,0.847390487201313
0.137,0.846480782969153
0.138,0.845573182851868
0.139,0.844667675840878
0.14,0.843764251044012
0.141,0.842862897683489
0.142,0.841963605093944
0.143,0.841066362720504
0.144,0.840171160116907
0.145,0.839277986943669
0.146,0.838386832966295
0.147,0.837497688053531
0.148,0.836610542175655
0.149,0.835725385402811
0.15,0.834842207903381
0.151,0.833960999942394
0.152,0.833081751879967
0.153,0.832204454169791
0.154,0.831329097357640
0.155,0.830455672079924
0.156,0.829584169062263
0.157,0.828714579118101
0.158,0.827846893147350
0.159,0.826981102135057
0.16,0.826117197150105
0.161,0.825255169343943
0.162,0.824395009949338
0.163,0.823536710279160
0.164,0.822680261725184
0.165,0.821825655756929
0.166,0.820972883920508
0.167,0.820121937837513
0.168,0.819272809203914
0.169,0.818425489788989
0.17,0.817579971434269
0.171,0.816736246052506
0.172,0.815894305626666
0.173,0.815054142208934
0.174,0.814215747919749
0.175,0.813379114946846
0.176,0.812544235544329
0.177,0.811711102031753
0.178,0.810879706793229
0.179,0.810050042276542
0.18,0.809222100992291
0.181,0.808395875513043
0.182,0.807571358472499
0.183,0.806748542564683
0.184,0.805927420543144
0.185,0.805107985220165
0.186,0.804290229466002
0.187,0.803474146208122
0.188,0.802659728430463
0.189,0.801846969172706
0.19,0.801035861529563
0.191,0.800226398650068
0.192,0.799418573736895
0.193,0.798612380045675
0.194,0.797807810884336
0.195,0.797004859612444
0.196,0.796203519640568
0.197,0.795403784429641
0.198,0.794605647490349
0.199,0.793809102382514
0.2,0.793014142714504
0.201,0.792220762142636
0.202,0.791428954370604
0.203,0.790638713148910
0.204,0.789850032274302
0.205,0.789062905589226
0.206,0.788277326981288
0.207,0.787493290382721
0.208,0.786710789769862
0.209,0.785929819162639
0.21,0.785150372624066
0.211,0.784372444259744
0.212,0.783596028217375
0.213,0.782821118686277
0.214,0.782047709896915
0.215,0.781275796120430
0.216,0.780505371668184
0.217,0.779736430891309
0.218,0.778968968180262
0.219,0.778202977964384
0.22,0.777438454711479
0.221,0.776675392927380
0.222,0.775913787155540
0.223,0.775153631976616
0.224,0.774394922008069
0.225,0.773637651903762
0.226,0.772881816353569
0.227,0.772127410082993
0.228,0.771374427852778
0.229,0.770622864458541
0.23,0.769872714730400
0.231,0.769123973532611
0.232,0.768376635763208
0.233,0.767630696353655
0.234,0.766886150268494
0.235,0.766142992505002
0.236,0.765401218092856
0.237,0.764660822093801
0.238,0.763921799601317
